iter	Logloss
730	0.02809590683
731	0.02805540272
732	0.02802144499
733	0.02797185995
734	0.02792066024
735	0.02790185065
736	0.02789252194
737	0.02787913332
738	0.02786700995
739	0.02782578949
740	0.0277855295
741	0.02777685197
742	0.0277400864
743	0.02772745667
744	0.0276894506
745	0.02764361865
746	0.02760904566
747	0.02758307783
748	0.02757745066
749	0.02753985993
750	0.0275225394
751	0.02749423789
752	0.02747410844
753	0.02746164242
754	0.0274575939
755	0.02741150734
756	0.02740322083
757	0.02737101297
758	0.02734826278
759	0.0273310793
760	0.02728721061
761	0.02724211027
762	0.0272340414
763	0.02720148538
764	0.02717338437
765	0.02715631622
766	0.02713288189
767	0.0270941748
768	0.02705710805
769	0.02701659783
770	0.02697914158
771	0.02696034697
772	0.02692811878
773	0.02689189008
774	0.02686593515
775	0.02685532798
776	0.02684202353
777	0.0268156556
778	0.02678435233
779	0.02676336876
780	0.02673457122
781	0.02672740865
782	0.02667148917
783	0.02664480413
784	0.02664343339
785	0.02664070481
786	0.02662653636
787	0.02660475376
788	0.02659630608
789	0.0265622669
790	0.0265436195
791	0.02650560131
792	0.02648539087
793	0.02647047527
794	0.02643832514
795	0.02642851357
796	0.02640263863
797	0.02637192066
798	0.02632539494
799	0.02630701998
800	0.0262643709
801	0.0262292071
802	0.02622766399
803	0.02621778367
804	0.02619232546
805	0.02616727776
806	0.02612836262
807	0.02607577466
808	0.02603915157
809	0.02601996477
810	0.02601853719
811	0.02597678503
812	0.02592649817
813	0.02589930111
814	0.0258748828
815	0.02584218799
816	0.02579670191
817	0.02577541676
818	0.02573638491
819	0.02570619963
820	0.02567585826
821	0.02563245086
822	0.0256133787
823	0.02557488972
824	0.02555912317
825	0.02553021297
826	0.02548213796
827	0.02544255823
828	0.02541928776
829	0.02535357973
830	0.02532877527
831	0.02531604765
832	0.02528172863
833	0.02525748367
834	0.02524995939
835	0.02518574606
836	0.02516084136
837	0.02510826773
838	0.02505245638
839	0.02503153001
840	0.02502287857
841	0.02497791574
842	0.02497072273
843	0.02495388898
844	0.02495252388
845	0.02494394627
846	0.02489248986
847	0.02486103351
848	0.0248091582
849	0.02480463051
850	0.02477895414
851	0.02474617204
852	0.0247135591
853	0.02469863474
854	0.02464800188
855	0.02460585005
856	0.02455470318
857	0.02454150291
858	0.0245191161
859	0.0244881063
860	0.02445738619
861	0.0244278331
862	0.0243953382
863	0.02436513147
864	0.02435066006
865	0.02432534065
866	0.02430773477
867	0.02429719294
868	0.0242939304
869	0.02428206921
870	0.02426620039
871	0.02423432904
872	0.02420324987
873	0.02414949075
874	0.02413865828
875	0.02412365738
876	0.02410388313
877	0.02409363921
878	0.02406823689
879	0.0240544768
880	0.02404379732
881	0.0240194624
882	0.02398239361
883	0.02396626161
884	0.02395182832
885	0.02389512025
886	0.02387928489
887	0.02383951036
888	0.02379544147
889	0.02376832647
890	0.02376015129
891	0.02375237743
892	0.02371122484
893	0.02366472571
894	0.02365400212
895	0.02364274368
896	0.0236416778
897	0.0236104106
898	0.02357220298
899	0.02353784983
900	0.02352276037
901	0.0235059699
902	0.02349101881
903	0.02345769558
904	0.02344155426
905	0.02338349521
906	0.02333909449
907	0.0233164916
908	0.02330410555
909	0.02328540136
910	0.02325956756
911	0.02322870236
912	0.02321660461
913	0.02319387428
914	0.02316708054
915	0.02314501703
916	0.02313011289
917	0.02311405006
918	0.02308240659
919	0.02306854688
920	0.02306155974
921	0.02303630486
922	0.02300824152
923	0.02298843116
924	0.02297550168
925	0.02297082473
926	0.02295358973
927	0.02290426987
928	0.02290044472
929	0.02289639849
930	0.02285572113
931	0.02284606498
932	0.02280792545
933	0.0228034159
934	0.02277620266
935	0.0227691699
936	0.02274826978
937	0.02274731035
938	0.02271962588
939	0.02268434756
940	0.02267116473
941	0.02265508429
942	0.02262437235
943	0.02259882607
944	0.02259071115
945	0.02256717228
946	0.02255454395
947	0.02253609908
948	0.02253180224
949	0.02251016501
950	0.02250159788
951	0.02249204262
952	0.0224543906
953	0.02244160231
954	0.02240526702
955	0.02238123244
956	0.02235322109
957	0.02234003937
958	0.02232210378
959	0.02230147722
960	0.0222987174
961	0.02227395515
962	0.02226448674
963	0.02223583688
964	0.02219892967
965	0.02218845316
966	0.02217964073
967	0.02215739918
968	0.0221300282
969	0.0221034548
970	0.02208031687
971	0.0220463401
972	0.02203051559
973	0.02200797136
974	0.02197329651
975	0.02197229268
976	0.02193584125
977	0.02189372347
978	0.02188895547
979	0.02184629957
980	0.02181928743
981	0.02177863157
982	0.02175818914
983	0.02173551154
984	0.02171656714
985	0.02170984245
986	0.02167094245
987	0.02163865811
988	0.0216069938
989	0.02159349877
990	0.02156861825
991	0.02154427123
992	0.02151964191
993	0.02150587595
994	0.02149228919
995	0.02147787637
996	0.02146454403
997	0.02145162385
998	0.02140293685
999	0.02139682695
